nombre,codigo,descripcion,url
Shampoo Infantil Lisos y Ondulados Naturé 250ml,NATCHL-102395,"• shampoo para cabello liso y ondulado | • ideal para cabellos con curvas de 1A a 2C | • fórmula aprobada por padres y pediatras | • deja el cabello suelto, brillante y fuerte | • limpia suavemente con una espuma cremosa y perfumada | • no reseca el cabello | • fragancia con aroma a niñez feliz | • envase divertido Naturé, que invita a jugar en la naturaleza",https://www.natura.cl/p/shampoo-cabello-liso-y-ondulado-nature-250-ml/NATCHL-102395
Jabón en Barra Puro Vegetal Ekos Açaí,NATCHL-124395,piel limpia y perfumada con fragancia tropical de Ekos Açaí.• jabón que limpia sin resecar • perfuma el cuerpo con la fragancia de Ekos Açaí • jabón vegano que mantiene la hidratación natural de la piel • hecho con aceite 100% vegetal extraído de forma sustentable • fórmula biodegradable exclusiva • la línea Ekos Açaí contribuye a la regeneración de la selva y ayuda a fortalecer los ingresos de 368 familias guardianas de la Amazonía• 97% de origen natural.,https://www.natura.cl/p/jabon-en-barra-puro-vegetal-ekos-acai-4-un-de-100-g/NATCHL-124395
Miniatura Eau de Toilette Femenino Kaiak Océano 25ml,NATCHL-170511,"siente la emoción de un inmersion refrescante. • como la emoción única de explorar los jardines de corales en el fondo del mar • este floral acuoso combina notas frescas de algas y matices frutales, armonizándose con la densidad del ámbar marino y un toque especial de frescura de la pataqueira, ingrediente de la biodiversidad brasileña • la fragancia de Kaiak Oceano Femenino representa la esencia del océano, creando una experiencia olfativa refrescante y envolvente para las mujeres que fluyen como las aguas • envase hecho con más de 50% de plástico reciclado retirado de ciudades costeras.* *% ",https://www.natura.cl/p/kaiak-oceano-eau-de-toilette-femenino-miniatura-25-ml/NATCHL-170511
Fluido matizador Matización y Restauración Lumina 150ml,NATCHL-148450,• nuevos envases | • nueva fragancia | • más tecnología para cuidar tu cabello | • con BioProteína Triple Acción y Activo Matizador | • sistema que promueve matización progresiva | • 7 veces más resistencia* | • protección contra los rayos UV | • tipo de cabello: rubios y canosos | • cruelty free | • vegano | • tipo de tratamiento: matización y restauración,https://www.natura.cl/p/fluido-matizador-multibeneficios-150-ml/NATCHL-148450
Repuesto Polvo Compacto Nude Me Una,NATCHL-00035,"• efecto natural, como una segunda piel, sin cuartearse | • acabado mate de larga duración con efecto Nude Me | • natural, como si fuera tu propia piel, sin marcar líneas | • cobertura personalizable que disimula poros y líneas finas | • controla la luminosidad | • resistente al agua y al sudor | • dermatológicamente probado | • cruelty free | • vegano | • zona de aplicación: rostro",https://www.natura.cl/p/repuesto-polvo-compacto-nude-me-una-10-g/NATCHL-00035
Desmaquillante bifásico intensivo Chronos,NATCHL-137976,"• no deja residuos de maquillaje | • ideal para el área de ojos y labios | • cuida la piel desde la primera aplicación | • hidrata hasta 24 horas | • limpia sin agredir | • posee bioactivo: candeia, calma la piel | • testado dermatológicamente | • adecuado para la zona de los ojos | • edad sugerida: 18+ | • cruelty free | • vegano | • ocasión: limpieza | • tipo de piel: todo tipo de piel | • textura: fluida | • zona de aplicación: rostro y cuello",https://www.natura.cl/p/desmaquillante-bifasico-intensivo-chronos-150-ml/NATCHL-137976
Repuesto Acondicionador Lumina Fuerza y reparación molecular,NATCHL-164512,"Repuesto Acondicionador Lumina Fuerza y reparación molecular Cabellos fuertes y protegidos contra el quiebre.79% menos plástico que el envase originalMenor desperdicio del productoFácil apertura y almacenamientoProceso de uso de repuesto más práctico y rápidoContenido300 mlSobre la línea Lumina:Tratamiento capilar de alta tecnología para revelar la belleza única que hay en toda mujer y en todo cabello. Natura Lumina. Tu cabello, tu verdad.Cabello regenerado en la medida exacta de cada daño. Reducción de hasta un 70% en la porosidad de los cabellos. Cabellos saludables desde la primera aplicaci",https://www.natura.cl/p/repuesto-acondicionador-lumina-fuerza-y-reparacion-molecular-300-ml/NATCHL-164512
Repuesto Crema antiseñales fortalecimiento y nutrición Chronos 80+ día,NATCHL-134694,• protege la piel de los rayos solares y de las agresiones diarias | • fórmula que nutre y fortalece la piel | • tratando los signos del envejecimiento propios de esta etapa de la vida | • resultados reales y comprobados por dermatólogos | • atenúa los impactos causados en la piel durante la postmenopausia | • más del 95% de las mujeres con la piel más uniforme en 2 semanas¹ | • activo: ceramida – repone componentes esenciales que fortalecen la piel | • bioactivo: cupuaçu – brinda hidratación nutritiva | • testado dermatológicamente | • protección solar: FPS 30 y FPUVA 10 | • edad sugerida: 80,https://www.natura.cl/p/repuesto-crema-antisenales-fortalecimiento-y-nutricion-chronos-80-dia-40-g/NATCHL-134694
Eau de Parfum Natura 875 Vetiver Capitiú 50 ml,NATCHL-151025,"la mayor expresión de la naturaleza en perfume • un cítrico amaderado para darle más frescura a tus días • combinaciones autorales y exclusivas de nuestros ingredientes naturales latinoamericanos con ingredientes clásicos de la perfumería mundial, que sorprenden los sentidos y las emociones • Natura 875 Eau de Parfum trae una combinación exclusiva de los aceites naturales del vetiver, un clásico de la perfumería mundial, y del capitiú, arbusto nativo de la Amazonía • co-creado por nuestra master perfumista, Verônica Kato, y renombrados perfumistas del mundo • ingredientes naturales desarrollad",https://www.natura.cl/p/eau-de-parfum-natura-875-vetiver-capitiu-50-ml/NATCHL-151025
Repuesto Acondicionador Brillo y Protección del Color Lumina,NATCHL-148405,• nuevos empaques | • más tecnología para cuidar tu cabello | • con BioProteína de Triple Acción y activo Escualano Vegetal | • sistema que prolonga el color hasta por 12 semanas | • cabello 3 veces más luminoso* | • acondicionador protector para cabello opaco o teñido | • un paso esencial en este ritual | • fórmula que combate la porosidad | • deja el cabello 8 veces más suave | • tipo de cabello: todo tipo de cabello | • cruelty free | • vegano | • tipo de tratamiento: brillo y protección del color,https://www.natura.cl/p/repuesto-acondicionador-protector-300-ml/NATCHL-148405
Crema nube relajante para el cuerpo Tododia té de manzanilla y lavanda,NATCHL-121958,"• textura sorprendente, suave y delicada como una nube | • ideal para un automasaje antes de dormir | • repara tu piel mientras duermes | • piel recuperada y protegida con el poder de la nutrición prebiótica + B5 | • fragancia relajante* de té de manzanilla y lavanda, acogedora con notas florales aromáticas | • comprobado a través de investigación sensorial con consumidores",https://www.natura.cl/p/crema-nube-relajante-para-el-cuerpo-tododia-te-de-manzanilla-y-lavanda-200-ml/NATCHL-121958
Jabones en barra puro vegetal Avellana y Casis,NATCHL-74852,"• limpieza delicada | • mantiene la hidratación natural de la piel | • 97% de ingredientes naturales: mayor afinidad con tu piel | • espuma cremosa y envolvente | • fragancia floral dulce, auténtica y envolvente | • fórmula vegana y cremosa: libre de grasa animal | • nuestros jabones eliminan virus, bacterias e impurezas en general | • contiene tensioactivos que rompen la membrana de virus y bacterias | • contiene 5 unidades de 90g cada una",https://www.natura.cl/p/jabones-en-barra-puro-vegetal-avellana-y-casis-5x90gr/NATCHL-74852
Aceite para masajes,NATCHL-92815,• hidrata y repara la piel del bebé | • contiene aceite de almendras | • esencial para el masaje de la piel sensible del bebé | • facilita el deslizamiento de las manos y proporciona un masaje agradable | • aprobado por pediatras | • dermatológicamente comprobado | • producto vegano,https://www.natura.cl/p/aceite-para-masajes-mama-y-bebe-100ml/NATCHL-92815
Kit Lumina Repuestos Anticaída y Crecimiento,NATCHL-219212,"No incluye bolsa• el shampoo limpia, estimula el cuero cabelludo y reduce en 2 veces la caída por quiebre • el acondicionador hidrata, promueve 6 veces más resistencia y deja el cabello 8 veces más fácil de peinar • fórmulas con BioProteína Triple Acción y Activo Dermoactivador • empaques de repuesto más económicos, prácticos y sostenibles • cabello más resistente, con cuerpo y con vitalidad. contiene 2 repuestos de shampoo 300 ml 2 repuestos de acondicionador 300 ml",https://www.natura.cl/p/kit-repuestos-lumina-anticaida-y-crecimiento/NATCHL-219212
Sérum para uñas y cutículas,NATCHL-109481,"• fortalece las uñas, previniendo su quiebre desde la primera aplicación | • hidrata y reduce el crecimiento de las cutículas | • alta concentración de ingredientes naturales | • producto vegano, con pincel especial de fácil aplicación",https://www.natura.cl/p/serum-para-unas-y-cuticulas-10ml/NATCHL-109481
Sombra trío Faces 3 gr,No detectado,"• colores que iluminan y realzan tu mirada | • tonos audaces y clásicos | • proporciona color, profundidad y luminosidad a la mirada | • perfecto para quienes buscan colores vibrantes con alta pigmentación",https://www.natura.cl/p/sombra-trio-faces-3-gr/NATCHL-PADRE89500
Hidratante Facial Intensivo Faces,NATCHL-189563,el Hidratante Intensivo es el tercer paso en tu nueva rutina de cuidado de la piel.• hidratante con activos de cuidado de la piel • piel saludable y lista para el día a día • hidratación inmediata y prolongada por hasta 48 horas • aumento de la hidratación de la piel en el 100% de las participantes que evaluaron el producto*. *datos obtenidos a través de un estudio clínico con evaluación instrumental de la hidratación de la piel.,https://www.natura.cl/p/hidratante-facial-intensivo-faces-50-ml/NATCHL-189563
Kit Tododia Reparación completo,NATCHL-199060,"No incluye bolsaKit Tododia Reparación completoRutina Reparación Completa Tododia Cabellos.Con óleo de palta que recupera y repara los cabellos dañados post procedimientos químicos. Perfecto para cuando buscas revitalizar las hebras y repararlas de los daños causados por procedimientos químicos. Con tecnología prebiótica, que combina los mejores Nutrientes que cuidan de las necesidades de cada cabello más Prebióticos que protegen y equilibran el cuero cabelludo. Cuidado desde la raíz hasta las puntas.Contenido1 Shampoo Reparador Tododia Flor de cereza y Palta Tododia - 300 ml1 Acondicionador R",https://www.natura.cl/p/kit-tododia-reparacion-completo/NATCHL-199060
"Gloss Labial Faces 5,5 g",NATCHL-175111,"• 4 colores tendencia | • el mejor acabado glossy | • labios hidratados y llenos de color | • brillo intenso | • cuantas más capas, más color y brillo | • con vitamina E | • hidrata tus labios intensamente por 24 horas | • pigmentación y un toque radiante | • dermatológicamente probado | • edad sugerida: a partir de 18 años | • cruelty free | • vegano | • textura: gloss",https://www.natura.cl/p/gloss-labial-faces-55-g/NATCHL-175111
Crema Hidratante para Manos Ekos Tukumá,NATCHL-19904,"48 horas de hidratación para las manos y uñas con la potencia antiseñales del tukumá.• tu hidratante favorito cambió, pero sigue con textura y fragancia deliciosas • crema de manos hecha con manteca bruta de tukumá, que estimula la producción natural de ácido hialurónico* • rellena la piel y combate los signos de envejecimiento prematuro de las manos • hidratación inmediata para manos y uñas • textura cremosa de rápida absorción • nuevo empaque 100% aluminio reciclado • la línea Ekos tukumá contribuye a la regeneración de la Amazonía y fortalece los ingresos de 702 familias guardianas de la se",https://www.natura.cl/p/crema-hidratante-para-manos-ekos-tukuma-75-g/NATCHL-19904
Crema Corporal Nutrición Radiante Tododia Pera y Flor de Loto,NATCHL-172094,"piel 4 veces más hidratada.• nutre y ayuda en la recuperación de la uniformidad de la piel • textura cremosa y fácil de aplicar, con rápida absorción • enriquecido con niacinamida, pantenol y aceite de sésamo • Tecnología Prebiótica que se adapta a los cambios de tu piel.",https://www.natura.cl/p/crema-corporal-nutricion-radiante-tododia-pera-y-flor-de-loto-400-ml/NATCHL-172094
Una Serum Labial,NATCHL-106294,• labios hidratados y naturalmente radiantes | • hidratación profunda por hasta 48 horas | • tecnología de partículas con la cantidad ideal de pigmentos que deja los labios naturalmente coloreados | • complejo nutritivo y antioxidante que une el óleo de jojoba y manteca de cupuaçu | • textura leve | • llena las líneas finas de los labios | • fácil aplicación. Confort inmediato,https://www.natura.cl/p/una-serum-labial-incolor-18g/NATCHL-106294
Colonia Infantil Naturé Salta salta 100ml,NATCHL-128758,"• fragancia con el aroma fresco de jugar en el agua | • combina frutas jugosas, ligereza y ternura | • invita a los niños a explorar los aromas de la naturaleza | • fragancias alegres y envases divertidos | • fomenta el juego al aire libre | • concentración: eau de cologne | • familia olfativa: frutal | • edad sugerida: 4 a 8 años | • cruelty free | • vegano | • ocasión: uso diario, después del baño",https://www.natura.cl/p/agua-de-colonia-nature-salta-salta-100-ml/NATCHL-128758
Delineador líquido precisión Faces,NATCHL-10155,"• trazado fino, mayor precisión y fácil aplicación | • Color intenso | • Fácil aplicación | • Acabado Mate | • Producto vegano | • mirada impactante",https://www.natura.cl/p/delineador-liquido-precision-faces/NATCHL-10155
Repuesto Shampoo Brillo y Protección del Color Lumina 300ml,NATCHL-148175,• limpia suavemente | • elimina los residuos diarios que se acumulan en el cuero cabelludo y en el cabello | • brillo intenso y duradero | • prolonga el color hasta por 12 semanas y deja el cabello 3 veces más luminoso* | • nuevo envase | • fórmula con BioProteína Triple Acción + Activo Escualano Vegetal | • producto vegano | • antidesvanecimiento | • BioProteína Triple Acción + Activo Escualano Vegetal | • tipo de cabello: todo tipo de cabello | • cruelty free | • tipo de tratamiento: brillo y protección del color,https://www.natura.cl/p/shampoo-revitalizante-lumina-brillo-y-proteccion-del-color-300-ml/NATCHL-148175
Gloss Labial Volumen Inmediato Incoloro Una,NATCHL-164824,"labios más voluminosos con acción refrescante.• 72 horas de hidratación activa • 5 horas de efecto plump • 19% volumen inmediato* • brillo sofisticado que no se pega ni migra • textura cómoda y no pegajosa que se desliza fácilmente • rellena y da volumen a los labios • neurocosmético: promueve una agradable sensación de calor en la piel y actúa directamente sobre los receptores neurológicos • fórmula enriquecida con ácido hialurónico, escualano y manteca de tukumá bioactiva. *datos obtenidos a través de un estudio clínico con evaluación instrumental de la hidratación de la piel.",https://www.natura.cl/p/gloss-labial-volumen-inmediato-incoloro-una-5-ml/NATCHL-164824
Base Matte Una,NATCHL-00064,"• tratamiento para reducción de oleosidad | • después de 8 horas, reducción de más del 50% de la oleosidad de la piel | • el 100% de las voluntarias presentaron reducción de la oleosidad durante el día | • control de brillo inmediato | • acabado mate para piel normal a grasa | • cobertura media | • larga duración | • reduce la apariencia de imperfecciones | • tecnología de pigmentos que protegen contra los daños causados por la luz azul | • probado dermatológica y oftalmológicamente | • no comedogénico | • contiene babaçu, activo de la biodiversidad brasileña que ayuda a controlar inmediata y ",https://www.natura.cl/p/base-matte-una-30ml/NATCHL-00064
Sacapuntas doble,NATCHL-72978,"sacapuntas para mantener tus lápices de ojos y labios siempre listosSacapuntas para mantener tus lapices de ojos y labios. Contenido: 1 unidad. Sobre le línea Una: Una cree en la belleza genuina, que se expresa en el rostro, el gesto y la forma de ser de cada mujer. La belleza de sentirse bien en su propia piel. Natura Una, la mejor expresión de tu belleza.",https://www.natura.cl/p/sacapuntas-doble/NATCHL-72978
Máscara Mega Fantástica Negra Natura Faces,NATCHL-67666,"Máscara para pestañas mega fantástica Faces - 7mlLa Máscara Mega Fantástica Negra Natura Faces deja tuspestañas más largas, curvadas y con volumen. Posee fórmulacon D-pantenol, que auxilia en la hidratación de las pestañas yevita que se quiebren. Es ideal para dejar tu mirada impactanteen cualquier ocasión.",https://www.natura.cl/p/mascara-para-pestanas-mega-fantastica-faces-7ml/NATCHL-67666
Repuesto Acondicionador Anticaída Patauá Ekos 300ml,NATCHL-112781,"• potencia la acción anticaída del cabello | • elaborado con aceite puro de patauá | • cabello 2 veces más resistente a la caída* | • hebras más fuertes, resistentes y con cuerpo | • fórmula con 93% de ingredientes de origen natural, sin parabenos y sin siliconas | • producto vegano y cruelty free",https://www.natura.cl/p/acondicionador-repuesto-ekos-pataua-300-ml/NATCHL-112781
Eau de Parfum Femenino Luna Intenso 50ml,NATCHL-90927,• fragancia única y sensual | • combinación perfecta de pachulí con notas gourmand de vainilla | • selección de florales femeninos con notas cremosas y aterciopeladas de durazno | • perfuma hasta por 10 horas | • vegano,https://www.natura.cl/p/luna-intenso--edp-femenina-luna-50ml/NATCHL-90927
Desodorante Corporal en Spray Humor Próprio,NATCHL-56757,"• fragancia floral-frutal llena de personalidad femenina | • fórmula liviana y perfumada | • ayuda a combatir el mal olor | • perfuma la piel de forma suave y duradera | • perfecta para mujeres que disfrutan destacar con naturalidad | • liviana, ideal para reaplicar durante el día | • no mancha la ropa ni irrita la piel",https://www.natura.cl/p/desodorante-corporal-en-spray-humor-proprio-100ml/NATCHL-56757
Paleta PRO de Sombras Una Safira,NATCHL-171113,"construye looks versátiles de alta pigmentación y larga duración.• 12 horas de duración con eficacia comprobada • diferentes acabados, colores y texturas • acabado mate: textura suave y aterciopelada• acabado glow: brillo intenso y fácil aplicación• innovadora textura soft: aplicación cream to powder con acabado aterciopelado y seco al aplicar • con tecnología de partículas: combinación que proporciona un toque aterciopelado y alta pigmentación • empaque sofisticado con espejo y cierre magnético • producto multifuncional: puede ser utilizado como sombra, iluminador y rubor.",https://www.natura.cl/p/paleta-pro-de-sombras-una-zafiro-7-g/NATCHL-171113
Pincel base cremosa,NATCHL-109002,"Pincel base cremosaPincel base cremosaCerdas suaves y densas. Su formato logra precisión en todos los ángulos, proporcionando una cobertura uniforme , de media a alta. Puede ser utilizado con bases cremosas y líquidas.Ideal para: Bases cremosas de cobertura alta.Sobre la línea UnaNatura UNA es una línea premium y sofisticada de maquillaje, que despierta el placer por los sentidos. Uniendo performance y tecnología con ingredientes naturales que cuidan la piel de una manera única y que buscan resultados profesionales.",https://www.natura.cl/p/pincel-base-cremosa/NATCHL-109002
Jabones en barra Sr.N,NATCHL-15811,"• 1º paso: esparce el Jabón en Barra 2 en 1 sobre la piel del cuerpo hasta formar espuma y luego enjuaga | • 2º paso: para afeitar, se recomienda su uso hasta 4 veces por semana",https://www.natura.cl/p/jabon-en-barra-puro-vegetal-sr-n-cremoso/NATCHL-15811
Jabón Líquido Exfoliante Corporal Ekos Tukumá 185 ml,NATCHL-98767,"piel renovada y más uniforme con la potencia antiseñales del tukumá.• jabón líquido que limpia suavemente y exfolia la piel • elimina las células muertas durante el baño • jabón vegano que mantiene el pH natural de la piel • deja tu piel renovada y más uniforme • hecho con aceite crudo de tukumá, un potente antiedad • la línea Ekos tukumá contribuye a la regeneración del Amazonas y fortalece los ingresos de 702 familias guardianas del bosque vinculadas a la cosecha sostenible.",https://www.natura.cl/p/jabon-liquido-exfoliante-para-el-cuerpo-ekos-tukuma-185-ml/NATCHL-98767
Booster hidratante facial Faces,NATCHL-118910,• hidrata y prepara tu piel para el maquillaje | • revitaliza e ilumina la piel | • textura refrescante con efecto frozen (cuando se guarda en la nevera) | • reduce la apariencia de piel cansada | • textura ligera y toque seco | • absorción rápida | • no deja la piel grasa | • piel aterciopelada | • fácil de esparcir | • vegano y cruelty free | • probado dermatológicamente | • edad sugerida: a partir de los 18 años | • ocasión: tratamiento intensivo | • para todo tipo de piel | • textura: gel | • zona de aplicación: rostro y cuello,https://www.natura.cl/p/booster-hidratante-facial-faces---35-g/NATCHL-118910
Ampolla Matización y Restauración Lumina 4 x 20ml,NATCHL-148159,• con BioProteína de Triple Acción y Activo Matizador | • promueve matización progresiva y 7 veces más resistencia | • paso esencial en tu ritual de tratamiento | • para cabellos rubios y canosos | • fórmula potente que neutraliza los tonos amarillentos no deseados | • cruelty free | • producto vegano | • tipo de tratamiento: matización y restauración | • contiene 4 unidades de 20 ml cada una,https://www.natura.cl/p/ampolla-restauracion-antiamarillamiento-4x-20-ml/NATCHL-148159
Repuesto Eau de Parfum Masculino Essencial Exclusivo 100ml,NATCHL-110250,"• una creación moderna y sofisticada con copaíba, una madera proveniente de la biodiversidad brasileña | • combina especias frescas como el cardamomo y la pimienta | • una fragancia exclusiva que hace de cada momento algo único | • concentración: deo parfum | • familia olfativa: floral | • notas de salida: aromático fresco, cardamomo LMR, manzana, jengibre, albahaca, coñac | • notas de corazón: geranio, lavanda, pimienta rosada, artemisia | • notas de fondo: cedro, musgo, patchouli, musk y aceites esenciales exclusivos de Natura | • cruelty free | • vegano | • ocasión: para salir o para moment",https://www.natura.cl/p/repuesto-essencial-exclusivo-masculino-100ml/NATCHL-110250
Shampoo 2 en 1 Homem coragio,NATCHL-218364,"fórmula práctica que limpia y acondiciona sin dejar pesado• cabello suave, con mayor movimiento y doble brillo • deja el pelo con aspecto saludable • fácil de aplicar, genera abundante espuma • brinda frescura y cuidado capilar • apto para todo tipo de cabello contiene 1 shampoo 2 en 1 Homem Coragio",https://www.natura.cl/p/shampoo-2-en-1-homem-coragio-100-ml/NATCHL-218364
Chronos D Mini Super Serum,NATCHL-179454,"piel más hidratada y fortalecida en hasta 14 días• más 75% de ácido hialurónico para tu piel • 100% piel más hidratada y fortalecida (en hasta 14 días) • más 92% de relleno inmediato • rellena e hidrata las diferentes capas de la piel, reduciendo arrugas y líneas finas • repone, protege y estimula el ácido hialurónico y los mecanismos esenciales de retención de agua en la piel • activa la vitalidad celular para una piel saludable • contiene activo: probiótico 3%, que equilibra la microbiota; triple ácido hialurónico 1,5%, que rellena e hidrata la superficie, capas intermedias y profundas de la",https://www.natura.cl/p/chronos-d-mini-super-serum-10-ml/NATCHL-179454
Delineador Retractil De Ojos Faces,NATCHL-109141,"• punta retráctil de textura suave que se desliza fácilmente | • delineador fácil de aplicar | • trazo preciso y uniforme | • ideal para crear desde líneas delicadas hasta delineados intensos | • mantiene tu mirada impecable durante todo el día | • punta retráctil que no requiere sacapuntas, garantizando practicidad en el uso | • dermatológicamente probado | • edad sugerida: 18+ | • cruelty free | • vegano",https://www.natura.cl/p/delineador-retractil-de-ojos-black-ink-028g/NATCHL-109141
Labial mate intransferible de larga duración Faces,NATCHL-111466,"• larga duración de hasta 12 horas | • resistente a la fiesta, al movimiento y al ritmo | • colores vibrantes y ultrapigmentados | • expresa el orgullo de ser quien eres | • fácil de aplicar | • deja los labios hidratados y protegidos contra daños de la contaminación física y digital | • también se puede usar como blush | • empaque ecológico | • protege contra la luz azul | • contiene vitamina E",https://www.natura.cl/p/labial-mate-intransferible-de-larga-duracion-faces-nude-beauty-55-ml/NATCHL-111466
Acondicionador Hidratación Manzana verde y Aloe Vera Tododia,NATCHL-154873,• hidrata profundamente sin pesar | • cabello más suave y con movimiento | • fragancia fresca y delicada con notas de manzana verde | • mechones sueltos y brillantes | • textura que se desliza entre los dedos | • recupera el cabello del desgaste diario | • fórmula con 97% de ingredientes de origen natural | • para todo tipo de rizos | • tecnología prebiótica que cuida desde la raíz hasta las puntas,https://www.natura.cl/p/acondicionador-hidratante-manzana-verde-y-aloe-vera-tododia-280-ml/NATCHL-154873
Base Powder UNA,NATCHL-127761,• textura aterciopelada | • combina el rendimiento de una base con la ligereza de un polvo | • fórmula con Tecnología Equilibrium | • regula la oleosidad | • hidrata hasta por 24 horas | • estimula la producción de ácido hialurónico | • alta cobertura | • probado dermatológicamente | • efecto matte | • cruelty free | • textura mousse | • tipo de tratamiento: control de oleosidad | • subtono: frío | • zona de aplicación: rostro,https://www.natura.cl/p/base-powder-una-23f-20-g/NATCHL-127761
Refill Mascarilla Antiedad Regenerador Capilar Lumina 250 ml,NATCHL-174193,"rellena todas las capas de la fibra capilar, combatiendo la rigidez y porosidad del cabello.• versión refill más económica y sustentable • devuelve la textura del cabello • alinea las cutículas del cabello • cabello con dos veces más vitalidad • fórmula con Tecnología Bioproteína Triple Acción + Complejo de Colágeno y Biopéptidos: trata los signos de fragilidad, aspereza y porosidad del cabello canoso, redensifica el cabello mediante la reposición de proteínas y aminoácidos perdidos con el envejecimiento • nueva fragancia con bergamota, fresia y sándalo. beneficios con el uso de la línea compl",https://www.natura.cl/p/refill-mascarilla-antiedad-regenerador-capilar-lumina-250-ml/NATCHL-174193
Colonia Femenina Citricos Aguas de Natura 150ml,NATCHL-95809,"• vive de forma espontánea para conquistar el mundo | • camino olfativo: limón siciliano, lima, bergamota | • intensidad: ligera | • contenido: 150 ml | • con envases coleccionables",https://www.natura.cl/p/aguas-de-natura-citricos-colonia-aguas-150-ml/NATCHL-95809
Pomada Modeladora Homem,NATCHL-171357,"modela los mechones como quieras, de forma práctica y con alta fijación. • efecto mate • fácil de esparcir • no deja residuos en el cabello • con exclusiva tecnología DermoTech®, desarrollada especialmente para la piel masculina, que protege contra las agresiones de la rutina • fragancia que combina con todas las perfumerías de Natura Homem.",https://www.natura.cl/p/pomada-modeladora-homem-100-g/NATCHL-171357
Lápiz retráctil para cejas Una,NATCHL-107556,• fácil de aplicar | • contiene pincel de cerdas firmes para peinar y difuminar | • suaviza los trazos y crea un efecto de cejas naturalmente rellenas | • sin sensación pesada | • 24 horas de duración | • resistente al agua | • tono natural para cabellos claros | • punta fina para trazos precisos | • textura suave | • no necesita sacapuntas (formato retráctil),https://www.natura.cl/p/lapiz-retractil-para-cejas-una-castano-claro-250-mg/NATCHL-107556
Crema antiseñales​ Restauración y cuidado Chronos 70+ día,NATCHL-134697,• protege contra las agresiones del día a día que aceleran el envejecimiento | • acción antioxidante | • alta protección fotoestable con FPS 30 | • hidratación prolongada | • contiene activos biosacáridos y passiflora | • testado dermatológicamente | • perfecto para edades 70+ | • incluye recarga (refill) | • cruelty free | • vegano | • ocasión: antienvejecimiento | • para todo tipo de piel | • textura: gel crema | • tipo de tratamiento: hidratación multibeneficios | • zona de aplicación: rostro y cuello,https://www.natura.cl/p/crema-antisenales-restauracion-y-cuidado-chronos-70-dia-40-g/NATCHL-134697
Jabón Líquido Íntimo Tododia Suave Confort,NATCHL-83641,• delicadeza en el cuidado íntimo para una limpieza suave | • protección e hidratación prolongadas | • fragancia ligera y confortable | • fórmula sin alcohol que respeta tu cuerpo,https://www.natura.cl/p/jabon-liquido-intimo-suave-confort-tododia-200ml/NATCHL-83641
Repuesto Acondicionador Anticaída y Crecimiento Lumina 300ml,NATCHL-147451,• combate la caída por quiebre y acelera el crecimiento 3 veces más | • promueve 6 veces más resistencia | • mucha más hidratación | • cabello 8 veces más fácil de peinar y 9 veces más fuerte* | • nuevo envase | • fórmula con BioProteína Triple Acción + Activo Dermoactivador | • acción intensiva y resultados comprobados desde la 1ª aplicación* | • producto vegano,https://www.natura.cl/p/repuesto-acondicionador-fortificante-300-ml/NATCHL-147451
Labial Cc Hidratante Fps 25 Una,NATCHL-92526,"• ingredientes naturales: sésamo, cacao y ceramidas de maracuyá | • combate el envejecimiento | • contribuye a la firmeza* | • más volumen* | • nutre los labios* | • cobertura: alta | • dermatológicamente probado | • protección solar: FPS 25 | • libre de crueldad animal (cruelty free) | • textura: cremosa y confortable | • zona de aplicación: labios",https://www.natura.cl/p/labial-cc-hidratante-fps-25-una-38g-38g/NATCHL-92526
Lapiz Kajal Faces,NATCHL-00057,• realza la mirada con facilidad | • color intenso y duradero | • esponja difuminadora | • efecto difuminado al instante | • más seguridad y confort | • sin irritaciones,https://www.natura.cl/p/lapiz-kajal-faces-13g/NATCHL-00057
Lapiz Kajal Faces,NATCHL-9981,• realza la mirada con facilidad | • color intenso y duradero | • esponja difuminadora | • efecto difuminado al instante | • más seguridad y confort | • sin irritaciones,https://www.natura.cl/p/lapiz-kajal-faces-negro-13g/NATCHL-9981
Repuesto Eau de Parfum Femenino Essencial Exclusivo Floral,NATCHL-121947,"• encantá con tu elegancia | • fragancia intensa que combina flores blancas preciosas, como jazmín y magnolia, junto a un aroma irresistible de frutas | • toque especiado de priprioca, un ingrediente de la biodiversidad brasileña | • notas ambarinas y amaderadas",https://www.natura.cl/p/repuesto-perfume-essencial-exclusivo-floral-femenina-edp-100-ml/NATCHL-121947
Crema antiseñales​ Restauración y cuidado Chronos 70+ noche,NATCHL-135027,• protege contra las agresiones del día a día que aceleran el proceso de envejecimiento | • acción antioxidante | • alta protección fotoestable | • protección solar: FPS 30 | • hidratación prolongada | • contiene activos: biosacáridos y passiflora | • testado dermatológicamente | • ideal para edades 70+ | • incluye refill (recarga) | • cruelty free | • vegano | • ocasión: antienvejecimiento | • para todo tipo de piel | • textura: gel crema | • tipo de tratamiento: hidratación multibeneficios | • zona de aplicación: rostro y cuello,https://www.natura.cl/p/crema-antisenales-restauracion-y-cuidado-chronos-70-noche-40-g/NATCHL-135027
Corrector Cushion Nude Me 12G,NATCHL-107124,• resistente al agua y al sudor | • duración de 24 horas | • controla el brillo de la piel | • puede usarse en todo el rostro | • probado dermatológicamente | • cruelty free | • textura: ligera | • subtono: neutro | • zona de aplicación: rostro,https://www.natura.cl/p/corrector-cushion-nude-me-15n-12-ml/NATCHL-107124
